"日期","最新","开盘","高","低","交易量","百分比变化"
"2015年11月24日","17,765.0","17,755.0","17,830.0","17,623.0","132.92K","0.02"
"2015年11月23日","17,762.0","17,801.0","17,842.0","17,716.0","89.89K","-0.22"
"2015年11月20日","17,801.0","17,720.0","17,884.0","17,699.0","103.44K","0.53"
"2015年11月19日","17,707.0","17,687.0","17,769.0","17,645.0","119.47K","0.10"
"2015年11月18日","17,689.0","17,467.0","17,714.0","17,412.0","153.35K","1.33"
"2015年11月17日","17,456.0","17,422.0","17,556.0","17,400.0","161.56K","0.20"
"2015年11月16日","17,421.0","17,108.0","17,447.0","17,052.0","171.73K","1.25"
"2015年11月13日","17,206.0","17,405.0","17,445.0","17,153.0","179.70K","-1.10"
"2015年11月12日","17,398.0","17,651.0","17,715.0","17,391.0","172.36K","-1.46"
"2015年11月11日","17,655.0","17,709.0","17,799.0","17,643.0","111.14K","-0.34"
"2015年11月10日","17,716.0","17,678.0","17,724.0","17,608.0","127.74K","0.23"
"2015年11月9日","17,675.0","17,826.0","17,871.0","17,610.0","146.39K","-0.94"
"2015年11月6日","17,843.0","17,809.0","17,855.0","17,704.0","173.16K","0.23"
"2015年11月5日","17,802.0","17,799.0","17,866.0","17,710.0","126.62K","0.08"
"2015年11月4日","17,787.0","17,836.0","17,906.0","17,756.0","137.07K","-0.30"
"2015年11月3日","17,841.0","17,723.0","17,897.0","17,689.0","104.77K","0.60"
"2015年11月2日","17,735.0","17,598.0","17,764.0","17,527.0","102.67K","0.80"
"2015年10月30日","17,594.0","17,690.0","17,769.0","17,562.0","121.47K","-0.51"
"2015年10月29日","17,684.0","17,678.0","17,707.0","17,603.0","105.57K","-0.10"
"2015年10月28日","17,702.0","17,513.0","17,708.0","17,471.0","155.70K","1.08"
"2015年10月27日","17,513.0","17,541.0","17,555.0","17,459.0","101.07K","-0.10"
"2015年10月26日","17,531.0","17,546.0","17,579.0","17,485.0","95.42K","-0.09"
"2015年10月23日","17,546.0","17,426.0","17,597.0","17,402.0","160.22K","0.79"
"2015年10月22日","17,408.0","17,056.0","17,435.0","17,042.0","177.47K","2.06"
"2015年10月21日","17,056.0","17,094.0","17,223.0","17,041.0","145.72K","-0.30"
"2015年10月20日","17,107.0","17,100.0","17,168.0","17,046.0","101.48K","-0.06"
"2015年10月19日","17,117.0","17,106.0","17,148.0","17,032.0","109.42K","0.01"
"2015年10月16日","17,115.0","17,062.0","17,126.0","17,012.0","108.09K","0.27"
"2015年10月15日","17,069.0","16,826.0","17,072.0","16,825.0","152.44K","1.47"
"2015年10月14日","16,822.0","16,951.0","17,017.0","16,793.0","163.38K","-0.89"
"2015年10月13日","16,973.0","17,051.0","17,076.0","16,920.0","128.11K","-0.39"
"2015年10月12日","17,040.0","16,972.0","17,099.0","16,943.0","67.27K","0.29"
"2015年10月9日","16,991.0","16,948.0","17,026.0","16,910.0","119.04K","0.15"
"2015年10月8日","16,966.0","16,810.0","16,983.0","16,680.0","188.23K","0.90"
"2015年10月7日","16,814.0","16,616.0","16,867.0","16,601.0","201.37K","0.85"
"2015年10月6日","16,672.0","16,653.0","16,760.0","16,576.0","160.90K","0.08"
"2015年10月5日","16,659.0","16,354.0","16,694.0","16,328.0","152.35K","1.72"
"2015年10月2日","16,377.0","16,191.0","16,385.0","15,908.0","287.41K","1.16"
"2015年10月1日","16,190.0","16,127.0","16,345.0","15,968.0","220.89K","0.11"
"2015年9月30日","16,172.0","15,948.0","16,195.0","15,928.0","202.07K","1.40"
"2015年9月29日","15,949.0","15,934.0","16,014.0","15,799.0","259.92K","0.25"
"2015年9月28日","15,909.0","16,162.0","16,289.0","15,875.0","237.71K","-1.81"
"2015年9月25日","16,203.0","16,094.0","16,372.0","16,079.0","231.29K","0.65"
"2015年9月24日","16,099.0","16,211.0","16,243.0","15,910.0","243.20K","-0.54"
"2015年9月23日","16,187.0","16,221.0","16,322.0","16,065.0","172.15K","-0.26"
"2015年9月22日","16,229.0","16,465.0","16,470.0","16,115.0","200.14K","-1.38"
"2015年9月21日","16,456.0","16,315.0","16,476.0","16,227.0","171.60K","-0.30"
"2015年9月18日","16,505.7","16,658.0","16,706.0","16,398.0","4.13K","-0.91"
"2015年9月17日","16,658.0","16,760.0","16,936.0","16,617.0","25.52K","-0.64"
"2015年9月16日","16,765.0","16,621.0","16,770.0","16,568.0","26.85K","0.87"
"2015年9月15日","16,621.0","16,372.0","16,642.0","16,307.0","39.63K","1.47"
"2015年9月14日","16,380.0","16,461.0","16,530.0","16,323.0","43.79K","-0.34"
"2015年9月11日","16,436.0","16,314.0","16,451.0","16,215.0","82.18K","0.80"
"2015年9月10日","16,306.0","16,281.0","16,453.0","16,151.0","248.02K","0.22"
"2015年9月9日","16,270.0","16,465.0","16,688.0","16,209.0","217.78K","-1.11"
"2015年9月8日","16,452.0","16,090.0","16,491.0","16,011.0","215.43K","1.31"
"2015年9月7日","16,239.0","16,155.0","16,277.5","16,103.0","0","0.51"
"2015年9月6日","16,156.0","16,026.5","16,171.5","16,024.0","0","0.23"
"2015年9月4日","16,119.0","16,348.0","16,367.0","16,009.0","232.18K","-1.40"
"2015年9月3日","16,348.0","16,331.0","16,536.0","16,298.0","217.96K","0.11"
"2015年9月2日","16,330.0","16,073.0","16,347.0","16,020.0","228.50K","1.51"
"2015年9月1日","16,087.0","16,487.0","16,493.0","15,959.0","297.12K","-2.55"
"2015年8月31日","16,508.0","16,635.0","16,635.0","16,418.0","186.86K","-0.91"
"2015年8月28日","16,659.0","16,646.0","16,684.0","16,465.0","202.34K","0.05"
"2015年8月27日","16,650.0","16,272.0","16,661.0","16,218.0","319.71K","2.47"
"2015年8月26日","16,249.0","15,771.0","16,297.0","15,541.0","432.48K","3.37"
"2015年8月25日","15,719.0","15,732.0","16,341.0","15,613.0","425.74K","0.06"
"2015年8月24日","15,709.0","16,405.0","16,412.0","15,285.0","556.01K","-4.60"
"2015年8月21日","16,467.0","16,917.0","16,940.0","16,429.0","392.75K","-2.66"
"2015年8月20日","16,917.0","17,290.0","17,320.0","16,908.0","240.92K","-2.13"
"2015年8月19日","17,285.0","17,479.0","17,511.0","17,248.0","223.52K","-1.13"
"2015年8月18日","17,482.0","17,495.0","17,535.0","17,435.0","107.54K","-0.13"
"2015年8月17日","17,504.0","17,439.0","17,513.0","17,297.0","118.29K","0.37"
"2015年8月14日","17,439.0","17,356.0","17,449.0","17,321.0","97.29K","0.40"
"2015年8月13日","17,369.0","17,352.0","17,436.0","17,291.0","148.30K","0.01"
"2015年8月12日","17,367.0","17,364.0","17,396.0","17,079.0","214.48K","0.07"
"2015年8月11日","17,355.0","17,548.0","17,550.0","17,297.0","161.62K","-1.13"
"2015年8月10日","17,553.0","17,310.0","17,573.0","17,300.0","128.19K","1.34"
"2015年8月7日","17,321.0","17,370.0","17,399.0","17,221.0","156.57K","-0.31"
"2015年8月6日","17,375.0","17,479.0","17,513.0","17,305.0","131.65K","-0.57"
"2015年8月5日","17,475.0","17,396.0","17,595.0","17,396.0","129.60K","0.12"
"2015年8月4日","17,454.0","17,512.0","17,557.0","17,424.0","125.48K","-0.33"
"2015年8月3日","17,511.0","17,620.0","17,658.0","17,415.0","142.07K","-0.58"
"2015年7月31日","17,614.0","17,675.0","17,721.0","17,592.0","119.94K","-0.41"
"2015年7月30日","17,686.0","17,666.0","17,700.0","17,555.0","115.91K","0.02"
"2015年7月29日","17,682.0","17,554.0","17,697.0","17,524.0","128.15K","0.78"
"2015年7月28日","17,546.0","17,396.0","17,571.0","17,371.0","164.19K","0.86"
"2015年7月27日","17,396.0","17,527.0","17,547.0","17,319.0","165.14K","-0.72"
"2015年7月24日","17,523.0","17,691.0","17,711.0","17,473.0","123.76K","-0.87"
"2015年7月23日","17,676.0","17,800.0","17,833.0","17,627.0","127.88K","-0.61"
"2015年7月22日","17,785.0","17,816.0","17,837.0","17,728.0","103.14K","-0.45"
"2015年7月21日","17,866.0","17,985.0","18,020.0","17,786.0","122.82K","-0.76"
"2015年7月20日","18,003.0","17,993.0","18,058.0","17,981.0","81.45K","0.03"
"2015年7月17日","17,997.0","18,005.0","18,024.0","17,952.0","73.29K","-0.13"
"2015年7月16日","18,020.0","17,989.0","18,075.0","17,978.0","93.49K","0.16"
"2015年7月15日","17,992.0","17,961.0","18,007.0","17,923.0","96.84K","0.17"
"2015年7月14日","17,961.0","17,892.0","17,986.0","17,865.0","86.99K","0.34"
"2015年7月13日","17,900.0","17,565.0","17,903.0","17,536.0","147.32K","1.31"
"2015年7月10日","17,669.0","17,479.0","17,712.0","17,479.0","158.84K","1.24"
"2015年7月9日","17,452.0","17,443.0","17,678.0","17,426.0","200.49K","0.06"
"2015年7月8日","17,442.0","17,677.0","17,678.0","17,404.0","253.84K","-1.35"
"2015年7月7日","17,680.0","17,659.0","17,726.0","17,371.0","249.62K","0.30"
"2015年7月6日","17,627.0","17,412.0","17,671.0","17,354.0","189.95K","0.02"
"2015年7月3日","17,623.0","17,639.0","17,671.5","17,593.5","0","-0.15"
"2015年7月2日","17,649.0","17,677.0","17,737.0","17,593.0","106.28K","-0.12"
"2015年7月1日","17,671.0","17,540.0","17,714.0","17,532.0","153.56K","0.84"
"2015年6月30日","17,523.0","17,544.0","17,646.0","17,475.0","238.37K","0.02"
"2015年6月29日","17,520.0","17,689.0","17,757.0","17,492.0","225.52K","-1.98"
"2015年6月26日","17,873.0","17,833.0","17,924.0","17,787.0","124.41K","0.34"
"2015年6月25日","17,812.0","17,896.0","17,997.0","17,797.0","125.95K","-0.40"
"2015年6月24日","17,883.0","18,074.0","18,080.0","17,878.0","123.67K","-1.02"
"2015年6月23日","18,067.0","18,044.0","18,108.0","18,024.0","77.65K","0.23"
"2015年6月22日","18,025.0","17,967.0","18,102.0","17,966.0","104.87K","-0.30"
"2015年6月19日","18,078.5","18,120.0","18,165.0","18,100.0","0","-0.26"
"2015年6月18日","18,125.0","17,916.0","18,179.0","17,860.0","36.97K","1.19"
"2015年6月17日","17,911.0","17,920.0","18,000.0","17,836.0","23.76K","0.00"
"2015年6月16日","17,911.0","17,799.0","17,923.0","17,690.0","44.43K","0.65"
"2015年6月15日","17,796.0","17,858.0","17,875.0","17,693.0","59.38K","-0.60"
"2015年6月12日","17,903.0","18,045.0","18,050.0","17,854.0","86.33K","-0.78"
"2015年6月11日","18,043.0","18,010.0","18,112.0","17,991.0","119.33K","0.14"
"2015年6月10日","18,018.0","17,776.0","18,038.0","17,766.0","163.70K","1.41"
"2015年6月9日","17,767.0","17,778.0","17,809.0","17,693.0","155.05K","-0.01"
"2015年6月8日","17,768.0","17,840.0","17,860.0","17,750.0","149.13K","-0.41"
"2015年6月5日","17,842.0","17,924.0","17,953.0","17,808.0","179.95K","-0.46"
"2015年6月4日","17,925.0","18,102.0","18,102.0","17,862.0","222.30K","-0.94"
"2015年6月3日","18,096.0","18,004.0","18,163.0","17,997.0","145.88K","0.53"
"2015年6月2日","18,001.0","18,042.0","18,085.0","17,905.0","168.13K","-0.12"
"2015年6月1日","18,023.0","18,020.0","18,105.0","17,967.0","136.30K","0.08"
"2015年5月29日","18,009.0","18,128.0","18,146.0","17,951.0","154.97K","-0.69"
"2015年5月28日","18,134.0","18,135.0","18,148.0","18,052.0","106.39K","-0.04"
"2015年5月27日","18,141.0","18,052.0","18,167.0","18,026.0","117.05K","0.49"
"2015年5月26日","18,053.0","18,230.0","18,254.0","17,964.0","177.52K","-0.89"
"2015年5月25日","18,215.0","18,230.5","18,253.0","18,181.5","0","-0.09"
"2015年5月24日","18,231.0","18,230.0","18,239.5","18,217.5","0","0.04"
"2015年5月22日","18,224.0","18,262.0","18,295.0","18,191.0","80.18K","-0.19"
"2015年5月21日","18,258.0","18,245.0","18,293.0","18,197.0","75.21K","0.01"
"2015年5月20日","18,256.0","18,282.0","18,324.0","18,241.0","111.07K","-0.15"
"2015年5月19日","18,284.0","18,269.0","18,334.0","18,227.0","96.87K","0.14"
"2015年5月18日","18,259.0","18,236.0","18,291.0","18,186.0","90.04K","0.16"
"2015年5月15日","18,229.0","18,202.0","18,250.0","18,177.0","88.19K","0.15"
"2015年5月14日","18,202.0","18,031.0","18,213.0","17,987.0","121.46K","1.04"
"2015年5月13日","18,015.0","18,042.0","18,119.0","17,996.0","132.06K","-0.08"
"2015年5月12日","18,029.0","18,040.0","18,071.0","17,871.0","179.14K","-0.07"
"2015年5月11日","18,041.0","18,129.0","18,152.0","18,025.0","112.00K","-0.44"
"2015年5月8日","18,121.0","17,895.0","18,155.0","17,883.0","155.96K","1.30"
"2015年5月7日","17,889.0","17,780.0","17,919.0","17,629.0","176.65K","0.62"
"2015年5月6日","17,778.0","17,875.0","17,974.0","17,668.0","209.55K","-0.48"
"2015年5月5日","17,864.0","18,000.0","18,023.0","17,825.0","162.52K","-0.73"
"2015年5月4日","17,995.0","17,938.0","18,057.0","17,909.0","97.95K","0.34"
"2015年5月1日","17,934.0","17,780.0","17,953.0","17,773.0","110.84K","0.99"
"2015年4月30日","17,759.0","17,953.0","17,979.0","17,691.0","205.51K","-1.09"
"2015年4月29日","17,954.0","18,049.0","18,067.0","17,875.0","202.23K","-0.58"
"2015年4月28日","18,058.0","17,993.0","18,064.0","17,839.0","163.88K","0.38"
"2015年4月27日","17,990.0","18,029.0","18,111.0","17,948.0","126.18K","-0.15"
"2015年4月24日","18,017.0","17,979.0","18,037.0","17,932.0","97.75K","0.20"
"2015年4月23日","17,981.0","17,938.0","18,062.0","17,824.0","170.01K","0.20"
"2015年4月22日","17,945.0","17,893.0","17,976.0","17,774.0","146.39K","0.35"
"2015年4月21日","17,883.0","17,924.0","18,072.0","17,848.0","130.19K","-0.33"
"2015年4月20日","17,943.0","17,803.0","18,016.0","17,790.0","132.11K","0.97"
"2015年4月17日","17,770.0","18,039.0","18,044.0","17,666.0","211.03K","-1.50"
"2015年4月16日","18,041.0","18,041.0","18,093.0","17,948.0","127.42K","0.11"
"2015年4月15日","18,022.0","17,973.0","18,083.0","17,935.0","111.46K","0.32"
"2015年4月14日","17,964.0","17,918.0","17,997.0","17,822.0","145.02K","0.30"
"2015年4月13日","17,910.0","17,969.0","18,029.0","17,891.0","106.88K","-0.35"
"2015年4月10日","17,973.0","17,883.0","17,988.0","17,860.0","90.40K","0.48"
"2015年4月9日","17,887.0","17,843.0","17,904.0","17,738.0","130.62K","0.33"
"2015年4月8日","17,829.0","17,788.0","17,898.0","17,737.0","136.18K","0.25"
"2015年4月7日","17,785.0","17,793.0","17,901.0","17,774.0","110.11K","-0.11"
"2015年4月6日","17,805.0","17,511.0","17,858.0","17,507.0","102.82K","0.73"
"2015年4月3日","17,676.0","17,681.0","17,702.0","17,495.0","15.40K","0.00"
"2015年4月2日","17,676.0","17,633.0","17,731.0","17,552.0","108.61K","0.35"
"2015年4月1日","17,615.0","17,684.0","17,728.0","17,475.0","217.49K","-0.50"
"2015年3月31日","17,703.0","17,859.0","17,880.0","17,666.0","140.33K","-0.88"
"2015年3月30日","17,860.0","17,624.0","17,923.0","17,585.0","136.33K","1.33"
"2015年3月27日","17,626.0","17,612.0","17,678.0","17,535.0","113.48K","0.13"
"2015年3月26日","17,603.0","17,666.0","17,679.0","17,465.0","179.59K","-0.26"
"2015年3月25日","17,649.0","17,945.0","17,967.0","17,628.0","162.71K","-1.67"
"2015年3月24日","17,949.0","18,015.0","18,078.0","17,927.0","108.92K","-0.37"
"2015年3月23日","18,016.0","18,032.0","18,126.0","17,981.0","73.53K","-0.15"
"2015年3月20日","18,042.3","17,972.0","18,122.0","17,957.0","4.62K","0.42"
"2015年3月19日","17,966.0","18,078.0","18,125.0","17,929.0","25.96K","-0.57"
"2015年3月18日","18,069.0","17,856.0","18,098.0","17,692.0","48.10K","1.19"
"2015年3月17日","17,857.0","17,924.0","17,954.0","17,782.0","37.03K","-0.42"
"2015年3月16日","17,933.0","17,735.0","17,991.0","17,689.0","44.01K","1.15"
"2015年3月13日","17,729.0","17,869.0","17,903.0","17,623.0","86.06K","-0.77"
"2015年3月12日","17,866.0","17,657.0","17,899.0","17,636.0","130.36K","1.29"
"2015年3月11日","17,638.0","17,681.0","17,734.0","17,618.0","133.73K","-0.16"
"2015年3月10日","17,666.0","17,972.0","17,975.0","17,656.0","170.58K","-1.69"
"2015年3月9日","17,970.0","17,875.0","18,020.0","17,817.0","99.50K","0.61"
"2015年3月6日","17,861.0","18,120.0","18,155.0","17,811.0","185.30K","-1.43"
"2015年3月5日","18,120.0","18,089.0","18,148.0","18,071.0","89.65K","0.19"
"2015年3月4日","18,086.0","18,186.0","18,186.0","18,013.0","118.09K","-0.55"
"2015年3月3日","18,186.0","18,248.0","18,255.0","18,120.0","98.21K","-0.34"
"2015年3月2日","18,248.0","18,144.0","18,270.0","18,123.0","97.42K","0.67"
"2015年2月27日","18,127.0","18,203.0","18,203.0","18,117.0","82.63K","-0.42"
"2015年2月26日","18,203.0","18,190.0","18,228.0","18,143.0","96.88K","0.05"
"2015年2月25日","18,194.0","18,190.0","18,219.0","18,159.0","75.92K","0.04"
"2015年2月24日","18,186.0","18,082.0","18,207.0","18,076.0","93.42K","0.56"
"2015年2月23日","18,085.0","18,112.0","18,113.0","18,034.0","70.98K","-0.10"
"2015年2月20日","18,104.0","17,967.0","18,121.0","17,853.0","159.65K","0.81"
"2015年2月19日","17,959.0","17,986.0","18,038.0","17,896.0","104.13K","-0.19"
"2015年2月18日","17,993.0","18,009.0","18,028.0","17,953.0","89.56K","-0.04"
"2015年2月17日","18,001.0","17,972.0","18,024.0","17,891.0","125.74K","0.44"
"2015年2月16日","17,923.0","17,960.0","17,998.5","17,900.0","0","-0.20"
"2015年2月15日","17,959.0","17,972.5","17,987.5","17,959.0","0","-0.13"
"2015年2月13日","17,982.0","17,929.0","18,009.0","17,913.0","95.89K","0.28"
"2015年2月12日","17,932.0","17,890.0","17,946.0","17,778.0","117.44K","0.57"
"2015年2月11日","17,831.0","17,802.0","17,949.0","17,719.0","124.95K","0.21"
"2015年2月10日","17,793.0","17,692.0","17,831.0","17,658.0","116.41K","0.63"
"2015年2月9日","17,681.0","17,770.0","17,770.0","17,624.0","120.43K","-0.57"
"2015年2月6日","17,782.0","17,795.0","17,893.0","17,704.0","147.16K","-0.01"
"2015年2月5日","17,784.0","17,524.0","17,821.0","17,492.0","132.14K","1.23"
"2015年2月4日","17,568.0","17,582.0","17,712.0","17,507.0","176.02K","-0.02"
"2015年2月3日","17,572.0","17,282.0","17,600.0","17,214.0","184.06K","1.58"
"2015年2月2日","17,299.0","17,108.0","17,315.0","16,962.0","229.32K","1.18"
"2015年1月30日","17,097.0","17,421.0","17,424.0","17,082.0","241.91K","-1.92"
"2015年1月29日","17,432.0","17,127.0","17,438.0","17,062.0","232.61K","1.94"
"2015年1月28日","17,100.0","17,400.0","17,488.0","17,093.0","209.23K","-1.60"
"2015年1月27日","17,378.0","17,615.0","17,629.0","17,215.0","212.59K","-1.34"
"2015年1月26日","17,614.0","17,518.0","17,631.0","17,432.0","124.61K","0.15"
"2015年1月23日","17,588.0","17,739.0","17,795.0","17,575.0","133.88K","-0.84"
"2015年1月22日","17,737.0","17,493.0","17,776.0","17,410.0","187.47K","1.41"
"2015年1月21日","17,491.0","17,418.0","17,535.0","17,325.0","179.02K","0.17"
"2015年1月20日","17,461.0","17,442.0","17,536.0","17,271.0","231.45K","0.32"
"2015年1月19日","17,404.5","17,410.0","17,523.5","17,346.0","0","-0.04"
"2015年1月18日","17,412.0","17,436.0","17,436.0","17,393.0","0","-0.11"
"2015年1月16日","17,432.0","17,220.0","17,458.0","17,125.0","219.26K","0.86"
"2015年1月15日","17,283.0","17,396.0","17,533.0","17,190.0","298.35K","-0.47"
"2015年1月14日","17,365.0","17,542.0","17,568.0","17,183.0","328.08K","-0.97"
"2015年1月13日","17,535.0","17,586.0","17,854.0","17,416.0","274.26K","-0.20"
"2015年1月12日","17,571.0","17,647.0","17,753.0","17,491.0","178.16K","-0.44"
"2015年1月9日","17,649.0","17,811.0","17,864.0","17,612.0","196.35K","-0.96"
"2015年1月8日","17,820.0","17,515.0","17,846.0","17,514.0","151.63K","1.79"
"2015年1月7日","17,507.0","17,309.0","17,524.0","17,300.0","183.55K","1.26"
"2015年1月6日","17,290.0","17,470.0","17,502.0","17,176.0","257.16K","-0.92"
"2015年1月5日","17,450.0","17,726.0","17,746.0","17,392.0","181.35K","-1.54"
"2015年1月2日","17,723.0","17,781.0","17,884.0","17,655.0","124.97K","-0.56"
"2015年1月1日","17,822.0","17,757.0","17,825.5","17,757.0","0","0.39"
"2014年12月31日","17,752.0","17,937.0","17,984.0","17,739.0","69.57K","-1.05"
"2014年12月30日","17,941.0","18,005.0","18,006.0","17,889.0","62.52K","-0.23"
"2014年12月29日","17,982.0","18,024.0","18,036.0","17,941.0","56.82K","-0.17"
"2014年12月26日","18,012.0","17,988.0","18,051.0","17,988.0","23.87K","-0.05"
"2014年12月25日","18,021.0","17,983.0","18,024.5","17,983.0","0","0.18"
"2014年12月24日","17,988.0","17,974.0","18,031.0","17,965.0","20.26K","0.07"
"2014年12月23日","17,976.0","17,903.0","18,019.0","17,893.0","70.41K","0.44"
"2014年12月22日","17,897.0","17,741.0","17,928.0","17,741.0","94.36K","0.80"
"2014年12月19日","17,755.4","17,786.0","17,911.0","17,766.0","5.46K","-0.17"
"2014年12月18日","17,786.0","17,356.0","17,803.0","17,333.0","38.84K","2.49"
"2014年12月17日","17,354.0","17,086.0","17,389.0","17,082.0","38.34K","1.66"
"2014年12月16日","17,070.0","17,209.0","17,431.0","17,039.0","63.84K","-0.70"
"2014年12月15日","17,190.0","17,257.0","17,410.0","17,116.0","68.01K","-0.38"
"2014年12月12日","17,256.0","17,559.0","17,574.0","17,252.0","100.56K","-1.81"
"2014年12月11日","17,574.0","17,541.0","17,766.0","17,516.0","197.61K","0.18"
"2014年12月10日","17,542.0","17,779.0","17,807.0","17,500.0","202.70K","-1.34"
"2014年12月9日","17,780.0","17,854.0","17,873.0","17,623.0","186.00K","-0.40"
"2014年12月8日","17,851.0","17,953.0","17,963.0","17,793.0","134.65K","-0.57"
"2014年12月5日","17,953.0","17,886.0","17,980.0","17,882.0","100.80K","0.35"
"2014年12月4日","17,890.0","17,893.0","17,929.0","17,801.0","133.92K","-0.04"
"2014年12月3日","17,897.0","17,867.0","17,917.0","17,840.0","84.78K","0.20"
"2014年12月2日","17,862.0","17,755.0","17,886.0","17,755.0","112.14K","0.60"
"2014年12月1日","17,755.0","17,784.0","17,809.0","17,701.0","139.63K","-0.32"
"2014年11月28日","17,812.0","17,818.0","17,877.0","17,759.0","82.52K","-0.01"
"2014年11月27日","17,814.0","17,814.5","17,841.5","17,786.5","0","0.02"
"2014年11月26日","17,810.0","17,807.0","17,847.0","17,773.0","61.87K","0.01"
"2014年11月25日","17,808.0","17,792.0","17,834.0","17,763.0","79.84K","0.09"
"2014年11月24日","17,792.0","17,780.0","17,832.0","17,765.0","71.61K","0.07"
"2014年11月21日","17,780.0","17,695.0","17,870.0","17,678.0","129.82K","0.49"
"2014年11月20日","17,694.0","17,652.0","17,701.0","17,558.0","102.22K","0.21"
"2014年11月19日","17,657.0","17,651.0","17,682.0","17,591.0","106.84K","0.03"
"2014年11月18日","17,652.0","17,620.0","17,700.0","17,600.0","94.82K","0.20"
"2014年11月17日","17,617.0","17,607.0","17,641.0","17,511.0","98.26K","0.07"
"2014年11月14日","17,604.0","17,592.0","17,639.0","17,577.0","92.90K","0.05"
"2014年11月13日","17,596.0","17,565.0","17,661.0","17,543.0","135.94K","0.11"
"2014年11月12日","17,577.0","17,560.0","17,584.0","17,483.0","103.75K","0.05"
"2014年11月11日","17,568.0","17,546.0","17,604.0","17,531.0","70.59K","0.09"
"2014年11月10日","17,553.0","17,499.0","17,569.0","17,472.0","79.54K","0.30"
"2014年11月7日","17,501.0","17,501.0","17,548.0","17,437.0","115.20K","-0.02"
"2014年11月6日","17,504.0","17,415.0","17,513.0","17,367.0","136.57K","0.52"
"2014年11月5日","17,413.0","17,311.0","17,426.0","17,289.0","138.57K","0.62"
"2014年11月4日","17,305.0","17,288.0","17,329.0","17,208.0","141.53K","0.12"
"2014年11月3日","17,285.0","17,312.0","17,342.0","17,267.0","108.74K","-0.15"
"2014年10月31日","17,311.0","17,116.0","17,355.0","17,105.0","172.67K","1.15"
"2014年10月30日","17,114.0","16,912.0","17,152.0","16,831.0","198.34K","1.12"
"2014年10月29日","16,924.0","16,919.0","16,992.0","16,820.0","175.43K","-0.07"
"2014年10月28日","16,936.0","16,766.0","16,940.0","16,754.0","131.31K","1.07"
"2014年10月27日","16,756.0","16,746.0","16,797.0","16,652.0","132.77K","0.12"
"2014年10月24日","16,736.0","16,619.0","16,747.0","16,514.0","160.54K","0.74"
"2014年10月23日","16,613.0","16,426.0","16,693.0","16,403.0","200.39K","1.14"
"2014年10月22日","16,425.0","16,546.0","16,598.0","16,383.0","192.92K","-0.74"
"2014年10月21日","16,547.0","16,359.0","16,560.0","16,209.0","181.76K","1.32"
"2014年10月20日","16,331.0","16,334.0","16,419.0","16,163.0","180.95K","0.13"
"2014年10月17日","16,309.0","16,033.0","16,347.0","16,020.0","266.75K","1.84"
"2014年10月16日","16,015.0","16,007.0","16,136.0","15,785.0","430.28K","0.05"
"2014年10月15日","16,007.0","16,287.0","16,329.0","15,769.0","536.22K","-1.53"
"2014年10月14日","16,255.0","16,227.0","16,385.0","16,195.0","304.54K","0.14"
"2014年10月13日","16,232.0","16,420.0","16,526.0","16,216.0","306.77K","-1.25"
"2014年10月10日","16,437.0","16,541.0","16,682.0","16,427.0","309.18K","-1.04"
"2014年10月9日","16,610.0","16,903.0","16,949.0","16,537.0","342.63K","-1.73"
"2014年10月8日","16,903.0","16,623.0","16,928.0","16,582.0","249.77K","1.51"
"2014年10月7日","16,651.0","16,881.0","16,904.0","16,619.0","206.16K","-1.49"
"2014年10月6日","16,903.0","16,923.0","17,020.0","16,844.0","165.29K","-0.11"
"2014年10月3日","16,921.0","16,723.0","16,947.0","16,705.0","143.53K","1.18"
"2014年10月2日","16,724.0","16,734.0","16,775.0","16,589.0","227.01K","-0.10"
"2014年10月1日","16,740.0","16,937.0","16,984.0","16,690.0","228.00K","-1.33"
"2014年9月30日","16,965.0","16,980.0","17,063.0","16,930.0","161.89K","-0.09"
"2014年9月29日","16,980.0","17,039.0","17,039.0","16,848.0","178.93K","-0.29"
"2014年9月26日","17,030.0","16,902.0","17,069.0","16,880.0","151.57K","0.77"
"2014年9月25日","16,900.0","17,130.0","17,149.0","16,863.0","212.81K","-1.39"
"2014年9月24日","17,139.0","16,936.0","17,149.0","16,936.0","141.36K","1.04"
"2014年9月23日","16,963.0","17,084.0","17,111.0","16,928.0","150.32K","-0.80"
"2014年9月22日","17,099.0","17,200.0","17,223.0","17,005.0","147.83K","-1.56"
"2014年9月19日","17,369.3","17,275.0","17,365.0","17,275.0","3.42K","0.63"
"2014年9月18日","17,260.0","17,168.0","17,291.0","17,155.0","24.55K","0.63"
"2014年9月17日","17,152.0","17,142.0","17,217.0","17,088.0","43.89K","0.09"
"2014年9月16日","17,137.0","17,038.0","17,165.0","16,977.0","56.78K","0.64"
"2014年9月15日","17,028.0","16,958.0","17,053.0","16,925.0","49.15K","0.22"
"2014年9月12日","16,991.0","17,061.0","17,065.0","16,935.0","79.73K","-0.31"
"2014年9月11日","17,043.0","17,054.0","17,066.0","16,973.0","155.28K","-0.09"
"2014年9月10日","17,058.0","17,031.0","17,077.0","16,967.0","137.89K","0.14"
"2014年9月9日","17,034.0","17,100.0","17,122.0","16,985.0","161.37K","-0.39"
"2014年9月8日","17,100.0","17,120.0","17,130.0","17,070.0","109.03K","-0.10"
"2014年9月5日","17,117.0","17,087.0","17,133.0","16,997.0","158.72K","0.22"
